,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row
3317,41,A,11,"['A', 11]",JW1985,yeeT,37,F,2,"['F', 2]"
3318,41,A,12,"['A', 12]",JW2057,yegK,37,F,3,"['F', 3]"
3319,41,B,1,"['B', 1]",JW2987,parC,37,F,4,"['F', 4]"
3320,41,B,2,"['B', 2]",JW3719,gidA,37,F,5,"['F', 5]"
3321,41,B,3,"['B', 3]",JW1321,ycjZ,37,F,6,"['F', 6]"
3322,41,B,4,"['B', 4]",JW1055,mviM,37,F,7,"['F', 7]"
3323,41,B,5,"['B', 5]",JW1804,yoaD,37,F,8,"['F', 8]"
3324,41,B,6,"['B', 6]",JW1495,ydeP,37,F,9,"['F', 9]"
3325,41,B,7,"['B', 7]",JW2060,mdtB,37,F,10,"['F', 10]"
3326,41,B,8,"['B', 8]",JW1229,ychE,37,F,11,"['F', 11]"
3327,41,B,9,"['B', 9]",JW1773,yeaH,37,F,12,"['F', 12]"
3328,41,B,10,"['B', 10]",JW0620,ybeH,37,G,1,"['G', 1]"
3329,41,B,11,"['B', 11]",JW1986,yeeU,37,G,2,"['G', 2]"
3330,41,B,12,"['B', 12]",JW2098,yehD,37,G,3,"['G', 3]"
3331,41,C,1,"['C', 1]",JW3038,dnaG,37,G,4,"['G', 4]"
3332,41,C,2,"['C', 2]",JW3720,mioC,37,G,5,"['G', 5]"
3333,41,C,3,"['C', 3]",JW1494,ydeO,37,G,6,"['G', 6]"
3334,41,C,4,"['C', 4]",JW1347,kil,37,G,7,"['G', 7]"
3335,41,C,5,"['C', 5]",JW0124,yadH,37,G,8,"['G', 8]"
3336,41,C,6,"['C', 6]",JW1528,ydeH,37,G,9,"['G', 9]"
3337,41,C,7,"['C', 7]",JW1089,hinT,37,G,10,"['G', 10]"
3338,41,C,8,"['C', 8]",JW0320,yahN,37,G,11,"['G', 11]"
3339,41,C,9,"['C', 9]",JW2134,yeiA,37,G,12,"['G', 12]"
3340,41,C,10,"['C', 10]",JW0774,ybhQ,37,H,1,"['H', 1]"
3341,41,C,11,"['C', 11]",JW1987,yeeV,37,H,2,"['H', 2]"
3342,41,C,12,"['C', 12]",JW2157,setB,37,H,3,"['H', 3]"
3343,41,D,1,"['D', 1]",JW3284,pioO,37,H,4,"['H', 4]"
3344,41,D,2,"['D', 2]",JW3784,xerC,37,H,6,"['H', 6]"
3345,41,D,3,"['D', 3]",JW1504,ydeV,37,H,7,"['H', 7]"
3346,41,D,4,"['D', 4]",JW1370,uspF,37,H,8,"['H', 8]"
3347,41,D,5,"['D', 5]",JW0196,gmhB,37,H,9,"['H', 9]"
3348,41,D,6,"['D', 6]",JW1621,rsxC,37,H,10,"['H', 10]"
3349,41,D,7,"['D', 7]",JW0700,ybgI,37,H,11,"['H', 11]"
3350,41,D,8,"['D', 8]",JW0265,yagI,37,H,12,"['H', 12]"
3351,41,D,9,"['D', 9]",JW0134,yadM,38,A,1,"['A', 1]"
3352,41,D,10,"['D', 10]",JW0899,ycaQ,38,A,2,"['A', 2]"
3353,41,D,11,"['D', 11]",JW2016,wbbL,38,A,3,"['A', 3]"
3354,41,D,12,"['D', 12]",JW2291,yfbU,38,A,4,"['A', 4]"
3355,41,E,1,"['E', 1]",JW3350,dam,38,A,5,"['A', 5]"
3356,41,E,2,"['E', 2]",JW0119,cueO,38,A,6,"['A', 6]"
3357,41,E,3,"['E', 3]",JW2097,yehC,38,A,7,"['A', 7]"
3358,41,E,4,"['E', 4]",JW1536,ydfJ,38,A,8,"['A', 8]"
3359,41,E,5,"['E', 5]",JW0802,ybiR,38,A,10,"['A', 10]"
3360,41,E,6,"['E', 6]",JW1668,ynhG,38,A,11,"['A', 11]"
3361,41,E,7,"['E', 7]",JW1678,ydiK,38,A,12,"['A', 12]"
3362,41,E,8,"['E', 8]",JW0280,yagT,38,B,1,"['B', 1]"
3363,41,E,9,"['E', 9]",JW0258,ykgN,38,B,2,"['B', 2]"
3364,41,E,10,"['E', 10]",JW1135,ymfN,38,B,3,"['B', 3]"
3365,41,E,11,"['E', 11]",JW2017,wbbK,38,B,4,"['B', 4]"
3366,41,E,12,"['E', 12]",JW2331,yfcQ,38,B,5,"['B', 5]"
3367,41,F,1,"['F', 1]",JW3610,mutM,38,B,6,"['B', 6]"
3368,41,F,3,"['F', 3]",JW2333,yfcS,38,B,7,"['B', 7]"
3369,41,F,4,"['F', 4]",JW1553,rem,38,B,8,"['B', 8]"
3370,41,F,5,"['F', 5]",JW1096,ycfJ,38,B,9,"['B', 9]"
3371,41,F,6,"['F', 6]",JW1671,sufD,38,B,10,"['B', 10]"
3372,41,F,7,"['F', 7]",JW0261,yagE,38,B,11,"['B', 11]"
3373,41,F,8,"['F', 8]",JW1676,ydiI,38,B,12,"['B', 12]"
3374,41,F,9,"['F', 9]",JW0362,yaiT,38,C,1,"['C', 1]"
3375,41,F,10,"['F', 10]",JW1665,ydhZ,38,C,2,"['C', 2]"
3376,41,F,11,"['F', 11]",JW2019,wbbI,38,C,3,"['C', 3]"
3377,41,F,12,"['F', 12]",JW2344,yfdC,38,C,4,"['C', 4]"
3378,41,G,1,"['G', 1]",JW3626,trmH,38,C,5,"['C', 5]"
3379,41,G,2,"['G', 2]",JW0969,ymcC,38,C,6,"['C', 6]"
3380,41,G,3,"['G', 3]",JW2335,yfcU,38,C,7,"['C', 7]"
3381,41,G,4,"['G', 4]",JW1554,hokD,38,C,8,"['C', 8]"
3382,41,G,5,"['G', 5]",JW1407,ynbC,38,C,9,"['C', 9]"
3383,41,G,6,"['G', 6]",JW1784,yeaQ,38,C,10,"['C', 10]"
3384,41,G,7,"['G', 7]",JW0262,yagF,38,C,11,"['C', 11]"
3385,41,G,8,"['G', 8]",JW1511,lsrG,38,C,12,"['C', 12]"
3386,41,G,9,"['G', 9]",JW0383,ykiA,38,D,1,"['D', 1]"
3387,41,G,10,"['G', 10]",JW1955,yedZ,38,D,2,"['D', 2]"
3388,41,G,11,"['G', 11]",JW2055,yegI,38,D,3,"['D', 3]"
3389,41,G,12,"['G', 12]",JW2356,yfdP,38,D,5,"['D', 5]"
3390,41,H,1,"['H', 1]",JW3677,recF,38,D,6,"['D', 6]"
3391,41,H,3,"['H', 3]",JW0049,apaG,38,D,7,"['D', 7]"
3392,41,H,4,"['H', 4]",JW1555,relE,38,D,8,"['D', 8]"
3393,41,H,5,"['H', 5]",JW1445,yncC,38,D,9,"['D', 9]"
3394,41,H,6,"['H', 6]",JW1965,yeeO,38,D,10,"['D', 10]"
3395,41,H,7,"['H', 7]",JW2162,yeiU,38,D,11,"['D', 11]"
3396,41,H,8,"['H', 8]",JW1954,yedY,38,D,12,"['D', 12]"
3397,41,H,9,"['H', 9]",JW0450,ybaJ,38,E,1,"['E', 1]"
3398,41,H,10,"['H', 10]",JW1961,yeeL,38,E,2,"['E', 2]"
3399,41,H,11,"['H', 11]",JW2056,yegJ,38,E,3,"['E', 3]"
3400,41,H,12,"['H', 12]",JW2359,yfdS,38,E,4,"['E', 4]"
3401,42,A,1,"['A', 1]",JW2374,yfdY,38,E,5,"['E', 5]"
3402,42,A,2,"['A', 2]",JW1591,mdtI,38,E,6,"['E', 6]"
3403,42,A,3,"['A', 3]",JW2284,lrhA,38,E,7,"['E', 7]"
3404,42,A,4,"['A', 4]",JW0859,aqpZ,38,E,8,"['E', 8]"
3405,42,A,5,"['A', 5]",JW2907,yqgC,38,E,9,"['E', 9]"
3406,42,A,6,"['A', 6]",JW3373,yhgG,38,E,10,"['E', 10]"
3407,42,A,7,"['A', 7]",JW3774,hemY,38,E,11,"['E', 11]"
3408,42,A,8,"['A', 8]",JW0001,thrA,38,E,12,"['E', 12]"
3409,42,A,9,"['A', 9]",JW1070,flgL,38,F,1,"['F', 1]"
3410,42,A,10,"['A', 10]",JW3233,acrE,38,F,2,"['F', 2]"
3411,42,A,11,"['A', 11]",JW2637,gabT,38,F,3,"['F', 3]"
3412,42,A,12,"['A', 12]",JW0339,mhpB,38,F,4,"['F', 4]"
3413,42,B,1,"['B', 1]",JW2399,yfeN,38,F,5,"['F', 5]"
3414,42,B,2,"['B', 2]",JW1813,yobF,38,F,6,"['F', 6]"
3415,42,B,3,"['B', 3]",JW2573,clpB,38,F,7,"['F', 7]"
3416,42,B,5,"['B', 5]",JW2918,yggS,38,F,8,"['F', 8]"
3417,42,B,6,"['B', 6]",JW3390,yzgL,38,F,9,"['F', 9]"
3418,42,B,7,"['B', 7]",JW3872,yiiL,38,F,11,"['F', 11]"
3419,42,B,8,"['B', 8]",JW0812,iaaA,38,F,12,"['F', 12]"
3420,42,B,9,"['B', 9]",JW1312,ompG,38,G,1,"['G', 1]"
3421,42,B,10,"['B', 10]",JW3596,rfaC,38,G,2,"['G', 2]"
3422,42,B,11,"['B', 11]",JW2944,glcG,38,G,3,"['G', 3]"
3423,42,B,12,"['B', 12]",JW0878,dmsB,38,G,4,"['G', 4]"
3424,42,C,1,"['C', 1]",JW2490,yfgI,38,G,5,"['G', 5]"
3425,42,C,3,"['C', 3]",JW0063,araC,38,G,6,"['G', 6]"
3426,42,C,4,"['C', 4]",JW2343,vacJ,38,G,7,"['G', 7]"
3427,42,C,5,"['C', 5]",JW2971,yqhA,38,G,8,"['G', 8]"
3428,42,C,6,"['C', 6]",JW3480,gadE,38,G,9,"['G', 9]"
3429,42,C,7,"['C', 7]",JW3971,yjaA,38,G,10,"['G', 10]"
3430,42,C,8,"['C', 8]",JW1737,astC,38,G,11,"['G', 11]"
3431,42,C,9,"['C', 9]",JW1368,pinR,38,G,12,"['G', 12]"
3432,42,C,10,"['C', 10]",JW3599,rfaZ,38,H,1,"['H', 1]"
3433,42,C,11,"['C', 11]",JW3180,gltD,38,H,2,"['H', 2]"
3434,42,C,12,"['C', 12]",JW1215,narG,38,H,3,"['H', 3]"
3435,42,D,1,"['D', 1]",JW2607,yfjJ,38,H,4,"['H', 4]"
3436,42,D,2,"['D', 2]",JW0718,sucD,38,H,5,"['H', 5]"
3437,42,D,3,"['D', 3]",JW0719,mngR,38,H,6,"['H', 6]"
3438,42,D,4,"['D', 4]",JW2817,yqeK,38,H,7,"['H', 7]"
3439,42,D,5,"['D', 5]",JW3117,yraN,38,H,8,"['H', 8]"
3440,42,D,6,"['D', 6]",JW3483,gadW,38,H,9,"['H', 9]"
3441,42,D,7,"['D', 7]",JW3980,yjbB,38,H,10,"['H', 10]"
3442,42,D,8,"['D', 8]",JW0588,entA,38,H,11,"['H', 11]"
3443,42,D,9,"['D', 9]",JW1497,ydeR,38,H,12,"['H', 12]"
3444,42,D,10,"['D', 10]",JW3603,rfaB,39,A,1,"['A', 1]"
3445,42,D,11,"['D', 11]",JW3555,sgbE,39,A,2,"['A', 2]"
3446,42,D,12,"['D', 12]",JW1216,narH,39,A,3,"['A', 3]"
3447,42,E,1,"['E', 1]",JW5921,yfjS,39,A,4,"['A', 4]"
3448,42,E,2,"['E', 2]",JW1095,ndh,39,A,5,"['A', 5]"
3449,42,E,3,"['E', 3]",JW2779,gcvA,39,A,7,"['A', 7]"
3450,42,E,4,"['E', 4]",JW2831,ygeP,39,A,8,"['A', 8]"
3451,42,E,5,"['E', 5]",JW3178,yhcC,39,A,9,"['A', 9]"
3452,42,E,6,"['E', 6]",JW3492,yhjG,39,A,10,"['A', 10]"
3453,42,E,7,"['E', 7]",JW4272,yjhS,39,A,11,"['A', 11]"
3454,42,E,8,"['E', 8]",JW0904,smtA,39,A,12,"['A', 12]"
3455,42,E,9,"['E', 9]",JW1867,flhE,39,B,1,"['B', 1]"
3456,42,E,10,"['E', 10]",JW3635,nlpA,39,B,3,"['B', 3]"
3457,42,E,11,"['E', 11]",JW4054,phnO,39,B,4,"['B', 4]"
3458,42,E,12,"['E', 12]",JW1294,puuB,39,B,5,"['B', 5]"
3459,42,F,1,"['F', 1]",JW2626,yfjZ,39,B,6,"['B', 6]"
3460,42,F,2,"['F', 2]",JW0799,ompX,39,B,7,"['B', 7]"
3461,42,F,3,"['F', 3]",JW3876,rhaS,39,B,8,"['B', 8]"
3462,42,F,4,"['F', 4]",JW2400,yfeR,39,B,9,"['B', 9]"
3463,42,F,5,"['F', 5]",JW3221,yhdA,39,B,10,"['B', 10]"
3464,42,F,6,"['F', 6]",JW3548,yiaL,39,B,11,"['B', 11]"
3465,42,F,7,"['F', 7]",JW4295,yjiJ,39,B,12,"['B', 12]"
3466,42,F,8,"['F', 8]",JW1082,pabC,39,C,1,"['C', 1]"
3467,42,F,9,"['F', 9]",JW1881,flhD,39,C,2,"['C', 2]"
3468,42,F,10,"['F', 10]",JW4282,fimG,39,C,3,"['C', 3]"
3469,42,F,11,"['F', 11]",JW4057,phnL,39,C,4,"['C', 4]"
3470,42,F,12,"['F', 12]",JW1471,fdnH,39,C,5,"['C', 5]"
3471,42,G,1,"['G', 1]",JW1151,ycgZ,39,C,6,"['C', 6]"
3472,42,G,2,"['G', 2]",JW1125,lit,39,C,7,"['C', 7]"
3473,42,G,3,"['G', 3]",JW3698,bglH,39,C,8,"['C', 8]"
3474,42,G,4,"['G', 4]",JW2845,ygfJ,39,C,9,"['C', 9]"
3475,42,G,5,"['G', 5]",JW3337,frlD,39,C,10,"['C', 10]"
3476,42,G,6,"['G', 6]",JW3565,yibF,39,C,11,"['C', 11]"
3477,42,G,7,"['G', 7]",JW4310,yjiW,39,C,12,"['C', 12]"
3478,42,G,8,"['G', 8]",JW2257,menB,39,D,1,"['D', 1]"
3479,42,G,9,"['G', 9]",JW2503,pbpC,39,D,2,"['D', 2]"
3480,42,G,10,"['G', 10]",JW4318,tsr,39,D,3,"['D', 3]"
3481,42,G,11,"['G', 11]",JW4059,phnJ,39,D,4,"['D', 4]"
3482,42,G,12,"['G', 12]",JW2018,wbbJ,39,D,5,"['D', 5]"
3483,42,H,1,"['H', 1]",JW1568,ydfE,39,D,6,"['D', 6]"
3484,42,H,2,"['H', 2]",JW1531,dcp,39,D,7,"['D', 7]"
3485,42,H,3,"['H', 3]",JW0784,dinG,39,D,8,"['D', 8]"
3486,42,H,4,"['H', 4]",JW2848,ygfM,39,D,9,"['D', 9]"
3487,42,H,5,"['H', 5]",JW3340,yhfT,39,D,10,"['D', 10]"
3488,42,H,6,"['H', 6]",JW3572,yibI,39,D,11,"['D', 11]"
3489,42,H,7,"['H', 7]",JW4319,yjiZ,39,D,12,"['D', 12]"
3490,42,H,8,"['H', 8]",JW0136,ecpD,39,E,1,"['E', 1]"
3491,42,H,9,"['H', 9]",JW2794,ppdA,39,E,2,"['E', 2]"
3492,42,H,10,"['H', 10]",JW0264,yagH,39,E,3,"['E', 3]"
3493,42,H,11,"['H', 11]",JW4061,phnH,39,E,4,"['E', 4]"
3494,43,A,1,"['A', 1]",JW2082,gatZ,39,E,5,"['E', 5]"
3495,43,A,2,"['A', 2]",JW2701,fhlA,39,E,6,"['E', 6]"
3496,43,A,3,"['A', 3]",JW2960,hybE,39,E,7,"['E', 7]"
3497,43,A,4,"['A', 4]",JW0326,prpE,39,E,8,"['E', 8]"
3498,43,A,5,"['A', 5]",JW2790,recC,39,E,9,"['E', 9]"
3499,43,A,6,"['A', 6]",JW0581,fepG,39,E,10,"['E', 10]"
3500,43,A,7,"['A', 7]",JW2304,hisM,39,E,11,"['E', 11]"
3501,43,A,8,"['A', 8]",JW4048,alsA,39,E,12,"['E', 12]"
3502,43,A,9,"['A', 9]",JW0525,intD,39,F,1,"['F', 1]"
3503,43,A,10,"['A', 10]",JW0040,fixA,39,F,2,"['F', 2]"
3504,43,A,11,"['A', 11]",JW5009,hpt,39,F,3,"['F', 3]"
3505,43,A,12,"['A', 12]",JW5234,ansP,39,F,4,"['F', 4]"
3506,43,B,1,"['B', 1]",JW2195,napD,39,F,5,"['F', 5]"
3507,43,B,2,"['B', 2]",JW2770,fucO,39,F,6,"['F', 6]"
3508,43,B,3,"['B', 3]",JW2964,hybA,39,F,7,"['F', 7]"
3509,43,B,4,"['B', 4]",JW1409,azoR,39,F,8,"['F', 8]"
3510,43,B,5,"['B', 5]",JW3808,udp,39,F,9,"['F', 9]"
3511,43,B,6,"['B', 6]",JW0685,kdpB,39,F,10,"['F', 10]"
3512,43,B,7,"['B', 7]",JW2305,hisQ,39,F,11,"['F', 11]"
3513,43,B,8,"['B', 8]",JW2756,rumA,39,F,12,"['F', 12]"
3514,43,B,9,"['B', 9]",JW0618,cspE,39,G,1,"['G', 1]"
3515,43,B,10,"['B', 10]",JW0333,lacA,39,G,2,"['G', 2]"
3516,43,B,11,"['B', 11]",JW5052,ampH,39,G,3,"['G', 3]"
3517,43,B,12,"['B', 12]",JW5278,arpB,39,G,4,"['G', 4]"
3518,43,C,1,"['C', 1]",JW2338,yfcX,39,G,5,"['G', 5]"
3519,43,C,2,"['C', 2]",JW2771,fucA,39,G,6,"['G', 6]"
3520,43,C,3,"['C', 3]",JW3299,bfd,39,G,7,"['G', 7]"
3521,43,C,4,"['C', 4]",JW0030,carA,39,G,8,"['G', 8]"
3522,43,C,5,"['C', 5]",JW3970,purH,39,G,9,"['G', 9]"
3523,43,C,6,"['C', 6]",JW0816,yliD,39,G,10,"['G', 10]"
3524,43,C,7,"['C', 7]",JW2307,argT,39,G,11,"['G', 11]"
3525,43,C,8,"['C', 8]",JW3136,rbfA,39,G,12,"['G', 12]"
3526,43,C,9,"['C', 9]",JW0920,ssuE,39,H,1,"['H', 1]"
3527,43,C,10,"['C', 10]",JW0341,mhpD,39,H,3,"['H', 3]"
3528,43,C,11,"['C', 11]",JW5057,yajL,39,H,4,"['H', 4]"
3529,43,C,12,"['C', 12]",JW5354,yohO,39,H,5,"['H', 5]"
3530,43,D,1,"['D', 1]",JW2692,hycD,39,H,6,"['H', 6]"
3531,43,D,2,"['D', 2]",JW2773,fucI,39,H,7,"['H', 7]"
3532,43,D,3,"['D', 3]",JW5689,malP,39,H,8,"['H', 8]"
3533,43,D,4,"['D', 4]",JW0097,mutT,39,H,9,"['H', 9]"
3534,43,D,5,"['D', 5]",JW3656,yidL,39,H,10,"['H', 10]"
3535,43,D,6,"['D', 6]",JW1214,narK,39,H,11,"['H', 11]"
3536,43,D,7,"['D', 7]",JW2885,argK,39,H,12,"['H', 12]"
3537,43,D,8,"['D', 8]",JW3213,tldD,40,A,1,"['A', 1]"
3538,43,D,9,"['D', 9]",JW5963,blr,40,A,2,"['A', 2]"
3539,43,D,10,"['D', 10]",JW2051,udk,40,A,3,"['A', 3]"
3540,43,D,11,"['D', 11]",JW5071,sfmH,40,A,4,"['A', 4]"
3541,43,D,12,"['D', 12]",JW5423,pinH,40,A,5,"['A', 5]"
3542,43,E,1,"['E', 1]",JW2693,hycC,40,A,6,"['A', 6]"
3543,43,E,2,"['E', 2]",JW2775,fucU,40,A,7,"['A', 7]"
3544,43,E,3,"['E', 3]",JW3575,mtlR,40,A,8,"['A', 8]"
3545,43,E,4,"['E', 4]",JW0458,apt,40,A,9,"['A', 9]"
3546,43,E,5,"['E', 5]",JW0059,polB,40,A,10,"['A', 10]"
3547,43,E,6,"['E', 6]",JW1807,manY,40,A,11,"['A', 11]"
3548,43,E,7,"['E', 7]",JW2942,yghK,40,A,12,"['A', 12]"
3549,43,E,9,"['E', 9]",JW2300,folX,40,B,1,"['B', 1]"
3550,43,E,10,"['E', 10]",JW2368,yfdE,40,B,2,"['B', 2]"
3551,43,E,12,"['E', 12]",JW5466,guaD,40,B,3,"['B', 3]"
3552,43,F,1,"['F', 1]",JW2694,hycB,40,B,4,"['B', 4]"
3553,43,F,2,"['F', 2]",JW2810,kduD,40,B,5,"['B', 5]"
3554,43,F,3,"['F', 3]",JW3864,fdoH,40,B,6,"['B', 6]"
3555,43,F,4,"['F', 4]",JW2461,purC,40,B,7,"['B', 7]"
3556,43,F,5,"['F', 5]",JW2502,ndk,40,B,8,"['B', 8]"
3557,43,F,6,"['F', 6]",JW1902,yecC,40,B,9,"['B', 9]"
3558,43,F,7,"['F', 7]",JW3239,yhdZ,40,B,10,"['B', 10]"
3559,43,F,8,"['F', 8]",JW0453,acrR,40,B,11,"['B', 11]"
3560,43,F,9,"['F', 9]",JW2604,alpA,40,B,12,"['B', 12]"
3561,43,F,10,"['F', 10]",JW3419,livF,40,C,1,"['C', 1]"
3562,43,F,11,"['F', 11]",JW5134,cspH,40,C,2,"['C', 2]"
3563,43,F,12,"['F', 12]",JW5468,ygfS,40,C,3,"['C', 3]"
3564,43,G,1,"['G', 1]",JW2695,hycA,40,C,4,"['C', 4]"
3565,43,G,2,"['G', 2]",JW2894,epd,40,C,5,"['C', 5]"
3566,43,G,3,"['G', 3]",JW0037,caiB,40,C,6,"['C', 6]"
3567,43,G,4,"['G', 4]",JW2491,guaA,40,C,7,"['C', 7]"
3568,43,G,5,"['G', 5]",JW0334,lacY,40,C,8,"['C', 8]"
3569,43,G,6,"['G', 6]",JW2077,gatB,40,C,9,"['C', 9]"
3570,43,G,7,"['G', 7]",JW3442,nikB,40,C,10,"['C', 10]"
3571,43,G,8,"['G', 8]",JW2668,recX,40,C,11,"['C', 11]"
3572,43,G,9,"['G', 9]",JW3029,bacA,40,C,12,"['C', 12]"
3573,43,G,10,"['G', 10]",JW4116,poxA,40,D,2,"['D', 2]"
3574,43,G,12,"['G', 12]",JW5517,yhaL,40,D,3,"['D', 3]"
3575,43,H,1,"['H', 1]",JW2700,hypE,40,D,4,"['D', 4]"
3576,43,H,2,"['H', 2]",JW2958,hybG,40,D,5,"['D', 5]"
3577,43,H,3,"['H', 3]",JW0038,caiA,40,D,6,"['D', 6]"
3578,43,H,4,"['H', 4]",JW2787,recD,40,D,7,"['D', 7]"
3579,43,H,5,"['H', 5]",JW0452,acrA,40,D,8,"['D', 8]"
3580,43,H,6,"['H', 6]",JW2234,glpT,40,D,9,"['D', 9]"
3581,43,H,7,"['H', 7]",JW3578,lldP,40,D,11,"['D', 11]"
3582,43,H,8,"['H', 8]",JW3446,nikR,40,D,12,"['D', 12]"
3583,43,H,9,"['H', 9]",JW4015,aphA,40,E,1,"['E', 1]"
3584,43,H,10,"['H', 10]",JW2571,kgtP,40,E,2,"['E', 2]"
3585,43,H,11,"['H', 11]",JW5184,cvrA,40,E,3,"['E', 3]"
3586,43,H,12,"['H', 12]",JW5522,tdcE,40,E,5,"['E', 5]"
3587,44,A,1,"['A', 1]",JW5541,aaeX,40,E,6,"['E', 6]"
3588,44,A,3,"['A', 3]",JW5777,yjhT,40,E,7,"['E', 7]"
3589,44,A,4,"['A', 4]",JW5038,ykgB,40,E,8,"['E', 8]"
3590,44,A,5,"['A', 5]",JW5189,ychM,40,E,9,"['E', 9]"
3591,44,A,6,"['A', 6]",JW5383,tfaS,40,E,10,"['E', 10]"
3592,44,A,7,"['A', 7]",JW5807,leuB,40,E,11,"['E', 11]"
3593,44,A,8,"['A', 8]",JW5816,ybfE,40,E,12,"['E', 12]"
3594,44,A,9,"['A', 9]",JW5908,yddM,40,F,1,"['F', 1]"
3595,44,A,10,"['A', 10]",JW5833,yeeJ,40,F,2,"['F', 2]"
3596,44,A,11,"['A', 11]",JW5842,yphC,40,F,3,"['F', 3]"
3597,44,A,12,"['A', 12]",JW5850,yqjF,40,F,4,"['F', 4]"
3598,44,B,2,"['B', 2]",JW5944,yhiM,40,F,5,"['F', 5]"
3599,44,B,3,"['B', 3]",JW5787,yjiT,40,F,6,"['F', 6]"
3600,44,B,4,"['B', 4]",JW5041,ykgE,40,F,7,"['F', 7]"
3601,44,B,5,"['B', 5]",JW5215,ydbJ,40,F,8,"['F', 8]"
3602,44,B,6,"['B', 6]",JW5385,yfdN,40,F,9,"['F', 9]"
3603,44,B,7,"['B', 7]",JW5808,pcnB,40,F,10,"['F', 10]"
3604,44,B,9,"['B', 9]",JW5825,yneF,40,F,11,"['F', 11]"
3605,44,B,10,"['B', 10]",JW5834,yeeY,40,F,12,"['F', 12]"
3606,44,B,11,"['B', 11]",JW5843,norR,40,G,1,"['G', 1]"
3607,44,C,1,"['C', 1]",JW5556,gldA,40,G,2,"['G', 2]"
3608,44,C,2,"['C', 2]",JW5693,yrfD,40,G,3,"['G', 3]"
3609,44,C,3,"['C', 3]",JW5789,mcrC,40,G,4,"['G', 4]"
3610,44,C,4,"['C', 4]",JW5060,bolA,40,G,5,"['G', 5]"
3611,44,C,5,"['C', 5]",JW5235,yncH,40,G,6,"['G', 6]"
3612,44,C,8,"['C', 8]",JW5818,potG,40,G,7,"['G', 7]"
3613,44,C,9,"['C', 9]",JW5826,asr,40,G,8,"['G', 8]"
3614,44,C,10,"['C', 10]",JW5836,cld,40,G,9,"['G', 9]"
3615,44,C,11,"['C', 11]",JW5844,ygcI,40,G,10,"['G', 10]"
3616,44,C,12,"['C', 12]",JW5852,yihO,40,G,11,"['G', 11]"
3617,44,D,1,"['D', 1]",JW5559,yiiM,40,G,12,"['G', 12]"
3618,44,D,2,"['D', 2]",JW5710,yrdA,40,H,1,"['H', 1]"
3619,44,D,3,"['D', 3]",JW5790,yjiA,40,H,2,"['H', 2]"
3620,44,D,4,"['D', 4]",JW5084,hokE,40,H,3,"['H', 3]"
3621,44,D,5,"['D', 5]",JW5304,yebA,40,H,4,"['H', 4]"
3622,44,D,6,"['D', 6]",JW5420,ypjM,40,H,5,"['H', 5]"
3623,44,D,7,"['D', 7]",JW5811,fhiA,40,H,6,"['H', 6]"
3624,44,D,8,"['D', 8]",JW5819,ybjS,40,H,7,"['H', 7]"
3625,44,D,9,"['D', 9]",JW5827,ydhL,40,H,8,"['H', 8]"
3626,44,D,10,"['D', 10]",JW5837,yegR,40,H,9,"['H', 9]"
3627,44,D,11,"['D', 11]",JW5845,ygcS,40,H,10,"['H', 10]"
3628,44,D,12,"['D', 12]",JW5853,ysgA,40,H,11,"['H', 11]"
3629,44,E,1,"['E', 1]",JW5563,yiiF,40,H,12,"['H', 12]"
3630,44,E,2,"['E', 2]",JW5733,yjdC,41,A,1,"['A', 1]"
3631,44,E,3,"['E', 3]",JW5792,yjjM,41,A,2,"['A', 2]"
3632,44,E,4,"['E', 4]",JW5143,ycdT,41,A,3,"['A', 3]"
3633,44,E,5,"['E', 5]",JW5325,yeeL,41,A,4,"['A', 4]"
3634,44,E,6,"['E', 6]",JW5448,ygdI,41,A,5,"['A', 5]"
3635,44,E,7,"['E', 7]",JW5812,mbhA,41,A,6,"['A', 6]"
3636,44,E,8,"['E', 8]",JW5820,ycfS,41,A,7,"['A', 7]"
3637,44,E,9,"['E', 9]",JW5910,ydiD,41,A,8,"['A', 8]"
3638,44,E,10,"['E', 10]",JW5838,yohG,41,A,9,"['A', 9]"
3639,44,E,11,"['E', 11]",JW5846,ygeO,41,A,10,"['A', 10]"
3640,44,E,12,"['E', 12]",JW5854,yigL,41,A,11,"['A', 11]"
3641,44,F,1,"['F', 1]",JW5575,mobB,41,A,12,"['A', 12]"
3642,44,F,2,"['F', 2]",JW5742,yjfN,41,B,1,"['B', 1]"
3643,44,F,3,"['F', 3]",JW5486,glcF,41,B,2,"['B', 2]"
3644,44,F,4,"['F', 4]",JW5145,ymdE,41,B,3,"['B', 3]"
3645,44,F,5,"['F', 5]",JW5326,yoeA,41,B,4,"['B', 4]"
3646,44,F,6,"['F', 6]",JW5525,tdcR,41,B,5,"['B', 5]"
3647,44,F,7,"['F', 7]",JW5813,ykfC,41,B,6,"['B', 6]"
3648,44,F,8,"['F', 8]",JW5821,emtA,41,B,7,"['B', 7]"
3649,44,F,9,"['F', 9]",JW5830,yebN,41,B,8,"['B', 8]"
3650,44,F,10,"['F', 10]",JW5839,yejO,41,B,9,"['B', 9]"
3651,44,F,11,"['F', 11]",JW5847,prfB,41,B,10,"['B', 10]"
3652,44,F,12,"['F', 12]",JW5855,recQ,41,B,11,"['B', 11]"
